LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,SCHEDULED_RUN_TIME,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,DATE_STORED,PCNAME,SIGN_ON_DATE,OPERATING_COST_PER_HOUR,RECOVERY_PROCESSING_ID,AGGREGATE_ID,COUNTY,TYPE
62,1,4 - PM Peak,Inbound,255,551.06,308.93,56.00,5/17/2013 12:06:01,NWK052120,5/8/2013 0:00:00,129.66,3337.00,504.00,Essex,Local
62,1,4 - PM Peak,Outbound,277,598.60,246.76,41.00,5/17/2013 12:06:01,NWK052120,5/8/2013 0:00:00,129.66,3337.00,505.00,Essex,Local
62,1,5 - Evening,Inbound,328,708.81,569.96,80.00,5/17/2013 12:06:01,NWK052120,5/8/2013 0:00:00,129.66,3337.00,506.00,Essex,Local
62,1,5 - Evening,Outbound,360,777.97,431.92,56.00,5/17/2013 12:06:01,NWK052120,5/8/2013 0:00:00,129.66,3337.00,507.00,Essex,Local
62,2,1 - Early AM,Inbound,81,175.04,88.85,51.00,5/17/2013 12:06:01,NWK052120,5/8/2013 0:00:00,129.66,3337.00,508.00,Union,Local
62,2,1 - Early AM,Outbound,219,473.26,84.33,18.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,509.00,Union,Local
62,2,2 - AM Peak,Inbound,160,345.76,256.86,74.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,510.00,Union,Local
62,2,2 - AM Peak,Outbound,320,691.52,215.18,31.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,511.00,Union,Local
62,2,3 - Mid Day,Inbound,278,600.76,346.99,58.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,512.00,Union,Local
62,2,3 - Mid Day,Outbound,332,717.46,246.94,34.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,513.00,Union,Local
62,2,4 - PM Peak,Inbound,96,207.45,103.23,50.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,514.00,Union,Local
62,2,4 - PM Peak,Outbound,141,304.70,88.41,29.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,515.00,Union,Local
62,2,5 - Evening,Inbound,129,278.77,147.55,53.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,516.00,Union,Local
62,2,5 - Evening,Outbound,232,501.35,431.40,86.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,129.66,3337.00,517.00,Union,Local
63,2,2 - AM Peak,Inbound,26,52.96,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,518.00,Hudson,Local
63,2,3 - Mid Day,Outbound,11,22.40,1.12,5.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,519.00,Hudson,Local
63,2,4 - PM Peak,Outbound,13,26.48,5.25,20.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,520.00,Hudson,Local
63,3,2 - AM Peak,Inbound,118,240.35,497.84,207.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,521.00,Hudson,Local
63,3,3 - Mid Day,Outbound,19,38.70,48.00,124.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,522.00,Hudson,Local
63,3,4 - PM Peak,Outbound,26,52.96,55.22,104.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,523.00,Hudson,Local
63,9,2 - AM Peak,Inbound,36,73.32,67.38,92.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,524.00,Middlesex,Local
63,12,2 - AM Peak,Inbound,18,36.66,55.57,152.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,525.00,Monmouth,Local
63,12,3 - Mid Day,Outbound,64,130.36,255.27,196.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,526.00,Monmouth,Local
63,12,4 - PM Peak,Outbound,64,130.36,298.26,229.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,527.00,Monmouth,Local
63,13,2 - AM Peak,Inbound,14,28.51,15.70,55.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,528.00,Monmouth,Local
63,13,3 - Mid Day,Outbound,10,20.36,13.33,65.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,529.00,Monmouth,Local
63,13,4 - PM Peak,Outbound,9,18.33,11.73,64.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,530.00,Monmouth,Local
63,14,2 - AM Peak,Inbound,16,32.59,21.17,65.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,531.00,Monmouth,Local
63,14,3 - Mid Day,Outbound,14,28.51,6.43,23.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,532.00,Monmouth,Local
63,14,4 - PM Peak,Outbound,12,24.44,9.08,37.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,533.00,Monmouth,Local
63,15,2 - AM Peak,Inbound,19,38.70,23.45,61.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,534.00,Monmouth,Local
63,15,3 - Mid Day,Outbound,16,32.59,6.85,21.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,535.00,Monmouth,Local
63,15,4 - PM Peak,Outbound,13,26.48,6.33,24.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,536.00,Monmouth,Local
63,16,2 - AM Peak,Inbound,3,6.11,4.12,68.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,537.00,Ocean,Local
63,16,3 - Mid Day,Outbound,5,10.18,1.60,16.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,538.00,Ocean,Local
63,16,4 - PM Peak,Outbound,4,8.14,1.53,19.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,122.21,3337.00,539.00,Ocean,Local
64,2,1 - Early AM,Inbound,86,184.32,43.88,24.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,540.00,Hudson,Local
64,2,2 - AM Peak,Inbound,144,308.64,30.63,10.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,541.00,Hudson,Local
64,2,3 - Mid Day,Outbound,11,23.57,2.95,13.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,542.00,Hudson,Local
64,2,4 - PM Peak,Outbound,64,137.17,25.12,18.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,543.00,Hudson,Local
64,3,1 - Early AM,Inbound,326,698.72,1125.12,161.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,544.00,Hudson,Local
64,3,2 - AM Peak,Inbound,619,1326.72,1867.48,141.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,545.00,Hudson,Local
64,3,3 - Mid Day,Outbound,70,150.03,112.00,75.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,546.00,Hudson,Local
64,3,4 - PM Peak,Outbound,346,741.59,590.81,80.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,547.00,Hudson,Local
64,9,1 - Early AM,Inbound,10,21.43,112.63,526.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,548.00,Middlesex,Local
64,9,2 - AM Peak,Inbound,20,42.86,187.37,437.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,549.00,Middlesex,Local
64,9,3 - Mid Day,Outbound,99,212.19,422.97,199.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,550.00,Middlesex,Local
64,9,4 - PM Peak,Outbound,520,1114.53,2118.93,190.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,551.00,Middlesex,Local
64,10,1 - Early AM,Inbound,35,75.01,76.72,102.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,552.00,Middlesex,Local
64,10,2 - AM Peak,Inbound,70,150.03,150.63,100.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,553.00,Middlesex,Local
64,10,3 - Mid Day,Outbound,12,25.72,59.49,231.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,554.00,Middlesex,Local
64,10,4 - PM Peak,Outbound,66,141.46,262.35,185.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,555.00,Middlesex,Local
64,11,1 - Early AM,Inbound,35,75.01,119.97,160.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,556.00,Middlesex,Local
64,11,2 - AM Peak,Inbound,70,150.03,174.89,117.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,557.00,Middlesex,Local
64,11,3 - Mid Day,Outbound,18,38.58,61.08,158.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,558.00,Middlesex,Local
64,11,4 - PM Peak,Outbound,99,212.19,293.34,138.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,559.00,Middlesex,Local
64,12,1 - Early AM,Inbound,65,139.31,100.70,72.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,560.00,Monmouth,Local
64,12,2 - AM Peak,Inbound,130,278.63,180.11,65.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,561.00,Monmouth,Local
64,12,3 - Mid Day,Outbound,40,85.73,41.59,49.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,562.00,Monmouth,Local
64,12,4 - PM Peak,Outbound,186,398.66,200.76,50.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,563.00,Monmouth,Local
64,13,1 - Early AM,Inbound,47,100.73,37.70,37.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,564.00,Monmouth,Local
64,13,2 - AM Peak,Inbound,41,87.87,63.52,72.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,565.00,Monmouth,Local
64,13,3 - Mid Day,Outbound,22,47.15,45.63,97.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,566.00,Monmouth,Local
64,13,4 - PM Peak,Outbound,113,242.19,163.79,68.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,567.00,Monmouth,Local
64,14,1 - Early AM,Inbound,34,72.87,29.32,40.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,568.00,Monmouth,Local
64,14,2 - AM Peak,Inbound,26,55.72,19.73,35.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,569.00,Monmouth,Local
64,14,3 - Mid Day,Outbound,28,60.01,12.75,21.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,570.00,Monmouth,Local
64,14,4 - PM Peak,Outbound,132,282.92,124.73,44.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,571.00,Monmouth,Local
64,15,1 - Early AM,Inbound,36,77.16,19.47,25.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,572.00,Monmouth,Local
64,15,2 - AM Peak,Inbound,35,75.01,20.95,28.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,573.00,Monmouth,Local
64,15,3 - Mid Day,Outbound,30,64.30,10.20,16.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,574.00,Monmouth,Local
64,15,4 - PM Peak,Outbound,98,210.04,131.27,62.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,575.00,Monmouth,Local
64,16,1 - Early AM,Inbound,4,8.57,15.27,178.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,576.00,Ocean,Local
64,16,2 - AM Peak,Inbound,5,10.71,22.87,213.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,577.00,Ocean,Local
64,16,3 - Mid Day,Outbound,9,19.29,5.95,31.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,578.00,Ocean,Local
64,16,4 - PM Peak,Outbound,24,51.44,51.39,100.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,128.60,3337.00,579.00,Ocean,Local
65,4,1 - Early AM,Inbound,15,33.45,6.32,19.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,580.00,Essex,Local
65,4,2 - AM Peak,Inbound,30,66.90,16.65,25.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,581.00,Essex,Local
65,4,2 - AM Peak,Outbound,42,93.66,60.61,65.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,582.00,Essex,Local
65,4,3 - Mid Day,Inbound,45,100.35,37.28,37.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,583.00,Essex,Local
65,4,3 - Mid Day,Outbound,14,31.22,11.38,36.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,584.00,Essex,Local
65,4,4 - PM Peak,Inbound,30,66.90,12.34,18.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,585.00,Essex,Local
65,4,4 - PM Peak,Outbound,42,93.66,50.30,54.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,586.00,Essex,Local
65,5,1 - Early AM,Inbound,15,33.45,2.67,8.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,587.00,Union,Local
65,5,2 - AM Peak,Inbound,30,66.90,11.70,17.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,588.00,Union,Local
65,5,2 - AM Peak,Outbound,57,127.11,41.19,32.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,589.00,Union,Local
65,5,3 - Mid Day,Inbound,45,100.35,28.18,28.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,590.00,Union,Local
65,5,3 - Mid Day,Outbound,19,42.37,5.41,13.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,591.00,Union,Local
65,5,4 - PM Peak,Inbound,30,66.90,21.95,33.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,592.00,Union,Local
65,5,4 - PM Peak,Outbound,57,127.11,16.55,13.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,593.00,Union,Local
65,6,1 - Early AM,Inbound,7,15.61,4.31,28.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,594.00,Union,Local
65,6,2 - AM Peak,Inbound,14,31.22,8.25,26.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,595.00,Union,Local
65,6,2 - AM Peak,Outbound,12,26.76,14.99,56.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,596.00,Union,Local
65,6,3 - Mid Day,Inbound,21,46.83,16.42,35.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,597.00,Union,Local
65,6,3 - Mid Day,Outbound,4,8.92,4.77,54.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,598.00,Union,Local
65,6,4 - PM Peak,Inbound,14,31.22,9.58,31.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,599.00,Union,Local
65,6,4 - PM Peak,Outbound,12,26.76,12.17,45.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,600.00,Union,Local
65,7,1 - Early AM,Inbound,13,28.99,7.60,26.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,601.00,Union,Local
65,7,2 - AM Peak,Inbound,28,62.44,13.03,21.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,602.00,Union,Local
65,7,2 - AM Peak,Outbound,30,66.90,5.90,9.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,603.00,Union,Local
65,7,3 - Mid Day,Inbound,36,80.28,17.67,22.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,604.00,Union,Local
65,7,3 - Mid Day,Outbound,11,24.53,2.21,9.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,605.00,Union,Local
65,7,4 - PM Peak,Inbound,23,51.29,9.80,19.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,606.00,Union,Local
65,7,4 - PM Peak,Outbound,33,73.59,8.47,12.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,607.00,Union,Local
65,8,1 - Early AM,Inbound,22,49.06,16.50,34.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,608.00,Union,Local
65,8,2 - AM Peak,Inbound,49,109.27,25.69,24.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,609.00,Union,Local
65,8,2 - AM Peak,Outbound,73,162.79,18.74,12.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,610.00,Union,Local
65,8,3 - Mid Day,Inbound,72,160.56,38.18,24.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,611.00,Union,Local
65,8,3 - Mid Day,Outbound,26,57.98,2.96,5.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,612.00,Union,Local
65,8,4 - PM Peak,Inbound,46,102.58,28.07,27.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,613.00,Union,Local
65,8,4 - PM Peak,Outbound,75,167.25,17.39,10.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,614.00,Union,Local
65,9,1 - Early AM,Inbound,0,0.00,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,615.00,Middlesex,Local
65,9,2 - AM Peak,Inbound,0,0.00,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,616.00,Middlesex,Local
65,9,2 - AM Peak,Outbound,18,40.14,7.04,18.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,617.00,Middlesex,Local
65,9,3 - Mid Day,Inbound,18,40.14,3.30,8.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,618.00,Middlesex,Local
65,9,3 - Mid Day,Outbound,1,2.23,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,619.00,Middlesex,Local
65,9,4 - PM Peak,Inbound,0,0.00,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,620.00,Middlesex,Local
65,9,4 - PM Peak,Outbound,3,6.69,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,621.00,Middlesex,Local
65,10,2 - AM Peak,Outbound,14,31.22,4.50,14.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,622.00,Somerset,Local
65,10,3 - Mid Day,Inbound,15,33.45,4.35,13.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,133.80,3337.00,623.00,Somerset,Local
66,4,1 - Early AM,Inbound,21,47.87,20.47,43.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,624.00,Essex,Local
66,4,1 - Early AM,Outbound,18,41.03,13.02,32.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,625.00,Essex,Local
66,4,2 - AM Peak,Inbound,182,414.88,178.20,43.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,626.00,Essex,Local
66,4,2 - AM Peak,Outbound,176,401.20,204.74,51.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,627.00,Essex,Local
66,4,3 - Mid Day,Inbound,253,576.72,163.68,28.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,628.00,Essex,Local
66,4,3 - Mid Day,Outbound,240,547.09,285.08,52.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,629.00,Essex,Local
66,4,4 - PM Peak,Inbound,102,232.51,70.14,30.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,630.00,Essex,Local
66,4,4 - PM Peak,Outbound,129,294.06,186.10,63.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,631.00,Essex,Local
66,4,5 - Evening,Inbound,140,319.13,64.89,20.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,632.00,Essex,Local
66,4,5 - Evening,Outbound,162,369.28,165.93,45.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,633.00,Essex,Local
66,5,1 - Early AM,Inbound,23,52.42,11.62,22.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,634.00,Union,Local
66,5,1 - Early AM,Outbound,22,50.15,0.00,0.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,635.00,Union,Local
66,5,2 - AM Peak,Inbound,192,437.67,107.69,25.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,636.00,Union,Local
66,5,2 - AM Peak,Outbound,223,508.34,207.84,41.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,637.00,Union,Local
66,5,3 - Mid Day,Inbound,264,601.80,213.45,35.00,5/17/2013 12:06:02,NWK052120,5/8/2013 0:00:00,136.77,3337.00,638.00,Union,Local
196,13,2 - AM Peak,Inbound,18,61.69,19.02,31.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,205.65,3337.00,3033.00,Orange,Interstate
196,13,3 - Mid Day,Outbound,8,27.42,16.82,61.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,205.65,3337.00,3034.00,Orange,Interstate
196,13,4 - PM Peak,Outbound,36,123.39,126.07,102.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,205.65,3337.00,3035.00,Orange,Interstate
196,13,5 - Evening,Outbound,4,13.71,0.00,0.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,205.65,3337.00,3036.00,Orange,Interstate
197,1,1 - Early AM,Inbound,129,365.11,634.56,174.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3037.00,New York,Interstate
197,1,1 - Early AM,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3038.00,New York,Interstate
197,1,2 - AM Peak,Inbound,509,1440.64,2282.37,158.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3039.00,New York,Interstate
197,1,2 - AM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3040.00,New York,Interstate
197,1,3 - Mid Day,Inbound,240,679.28,853.35,126.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3041.00,New York,Interstate
197,1,3 - Mid Day,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3042.00,New York,Interstate
197,1,4 - PM Peak,Inbound,67,189.63,156.64,83.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3043.00,New York,Interstate
197,1,4 - PM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3044.00,New York,Interstate
197,1,5 - Evening,Inbound,90,254.73,67.21,26.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3045.00,New York,Interstate
197,1,5 - Evening,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3046.00,New York,Interstate
197,6,1 - Early AM,Inbound,49,138.68,102.15,74.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3047.00,Passaic,Interstate
197,6,1 - Early AM,Outbound,41,116.04,67.77,58.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3048.00,Passaic,Interstate
197,6,2 - AM Peak,Inbound,197,557.57,415.52,75.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3049.00,Passaic,Interstate
197,6,2 - AM Peak,Outbound,186,526.44,405.17,77.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3050.00,Passaic,Interstate
197,6,3 - Mid Day,Inbound,120,339.64,204.85,60.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3051.00,Passaic,Interstate
197,6,3 - Mid Day,Outbound,303,857.59,1141.78,133.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3052.00,Passaic,Interstate
197,6,4 - PM Peak,Inbound,39,110.38,36.82,33.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3053.00,Passaic,Interstate
197,6,4 - PM Peak,Outbound,234,662.30,960.99,145.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3054.00,Passaic,Interstate
197,6,5 - Evening,Inbound,57,161.32,16.22,10.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3055.00,Passaic,Interstate
197,6,5 - Evening,Outbound,185,523.61,895.81,171.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3056.00,Passaic,Interstate
197,7,1 - Early AM,Inbound,51,144.34,94.93,66.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3057.00,Passaic,Interstate
197,7,1 - Early AM,Outbound,15,42.45,7.31,17.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3058.00,Passaic,Interstate
197,7,2 - AM Peak,Inbound,222,628.33,285.27,45.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3059.00,Passaic,Interstate
197,7,2 - AM Peak,Outbound,68,192.46,63.24,33.00,5/17/2013 12:06:16,NWK052120,5/8/2013 0:00:00,169.82,3337.00,3060.00,Passaic,Interstate
